dataset,split,id,representative,primary,group_sha256
arc,dev,Mercury_7057313,Mercury_7057313,True,ad7ca6e255314476c0f313245ca4a6f959fb832b62ec05375324475570eed06d
arc,dev,Mercury_SC_LBS10472,Mercury_SC_LBS10472,True,8eb23f85e01e4b9544100baab1fd4d3ccfb849f21256cea52f1a45b948715cf5
arc,dev,Mercury_7190155,Mercury_7190155,True,828d88c660a061cbce0d7aa2964d699832c992aa42c7951af6359a459fc2b4ef
arc,dev,Mercury_7081760,Mercury_7081760,True,7a46a93ea2c300406a8328adb807b342f2d6202ca5e8deabead1030481953026
arc,dev,Mercury_7075145,Mercury_7075145,True,f795b4fcc20c149851204b328f3ede2d5d6d20b6fadb80f0cd204ac78d6346d4
arc,dev,Mercury_7037573,Mercury_7037573,True,7bce1c56e3f688c0921ff5d92d3df6c185ed3bfd1a1a7172f544d73e300b2b89
arc,dev,NYSEDREGENTS_2014_8_41,NYSEDREGENTS_2014_8_41,True,83565e4a6a97f36036bb1a61c628d35cc66a1e61c65c6fc792abf813c443026c
arc,dev,Mercury_SC_408700,Mercury_SC_408700,True,b3ced982fc3ea884c32050f0767fa6a9b91534f13acc5cb5613d4a2cd2bf6734
arc,dev,Mercury_7284043,Mercury_7284043,True,2c97ed3ea6dd79d7a83ca685f20d71c686006864f4baaf4aa8da290aeebd1626
arc,dev,Mercury_7103180,Mercury_7103180,True,c15c7cbb6b97f6de40c2113adf5ce259fe681d3da7298c21ce64b1ba53936f7e
arc,dev,Mercury_7099768,Mercury_7099768,True,509af81f9f9bf3ff1225c5794a3f9cbd56f00692454f8c6c09597de352e78420
arc,dev,Mercury_7133648,Mercury_7133648,True,988b9a9c127f16bd5965c0b1133403bf4d54c6725dcb6363d50b7ea83a2e4bc0
arc,dev,NYSEDREGENTS_2014_4_22,NYSEDREGENTS_2014_4_22,True,27cc8d3983bd076b2a922edd7bb9a80e7015a5bc663fb6b139f2193f2dff2e0a
arc,dev,NYSEDREGENTS_2014_4_28,NYSEDREGENTS_2014_4_28,True,6aa58467a5f4d7422c72f08f63a19e27296eee1b0c14e713a6e789278ac42138
arc,dev,Mercury_SC_406029,Mercury_SC_406029,True,9338e1a529ab66ddc4d9581eecec767d187b31b1181dccc5b0df4a4327d5e619
arc,dev,Mercury_7267593,Mercury_7267593,True,670a58ea6c83f649d2d34f1d723e9bff5d828e24f4d74edba0c770cb98730149
arc,dev,Mercury_7085820,Mercury_7085820,True,f074caf7fb5877e30fadd1812da4b552474e4923b73e7fc3098fe9a2c0c3808b
arc,dev,MCAS_2011_5_17673,MCAS_2011_5_17673,True,a10f8830dd4f1cb3270d6603115a04762c1590e1654575bd5f1fc67761d40283
arc,dev,Mercury_7090738,Mercury_7090738,True,5ec88aab0b31cb02f9c72c3bd0ee07717506ebc1cf5cf31cdc0c734a02dd86f7
arc,dev,Mercury_7234483,Mercury_7234483,True,bd9241c95a2971cf694c57b5e6e9f4f688f3d87733d2873f4de0031e5fa487bc
arc,dev,NYSEDREGENTS_2014_4_20,NYSEDREGENTS_2014_4_20,True,3c01fa5f425a3e99380326ebad773db19846057a6767cb233b5bf657a789a3a6
arc,dev,Mercury_7141698,Mercury_7141698,True,0718c726b6ab19e6728930421073c2c64a0fa820762aea0d25c1e65c6e5fb9c2
arc,dev,Mercury_SC_415354,Mercury_SC_415354,True,c6edafa19ad483f96120a16d532ca08a39fea0e8411e3daf945033756fbbf7ad
arc,dev,NYSEDREGENTS_2014_4_2,NYSEDREGENTS_2014_4_2,True,e9a1f9d0bda7cc73239e14f373a78794e93fcaf1921946d10222d47033202f79
arc,dev,Mercury_7187058,Mercury_7187058,True,71e985ff3342a6c6e08290f819f84d6777de35a9aa4fbfcc13fdc2a0442b71ac
arc,dev,Mercury_7221095,Mercury_7221095,True,492747e8337e996eca5bdcaa1d655dbe33f760b164778fa44f9fe2bb11aa268a
arc,dev,Mercury_7143518,Mercury_7143518,True,d4268548b18a270393835fa982f7671568c8c1cb1e14d478c93ccddbf50277d9
arc,dev,Mercury_7014368,Mercury_7014368,True,03ae7afcee2c075d65e66a5da1f1fdab3f0a3c1d06bdc5e5740f5408e4abbfd9
arc,dev,Mercury_7018445,Mercury_7018445,True,1331c08cb89053e855ef74f536d1fe6f5c9f264c19538c76f406c450cc4b07da
arc,dev,MCAS_2014_8_17,MCAS_2014_8_17,True,42f6e89df749a2685d9f3a0e2199db7841d48baf8ba45416c5d57b359b572e08
arc,dev,Mercury_180443,Mercury_180443,True,b87547bec46df49526fb36ad41961347c966bb90e1228ef04b81afb248caccf7
arc,dev,Mercury_7120890,Mercury_7120890,True,f2ab8b73cffa7d53a266d73164d38ac7d1df89c4320189001d75fa9b9daa0b3d
arc,dev,Mercury_7159268,Mercury_7159268,True,b3e821bea6a22da59047d5bff7770234fb4a97adffcebab7637afef0e23405df
arc,dev,MCAS_1999_8_22,MCAS_1999_8_22,True,d2bfdd210d6d1e53868ee0d452746d2d37a2b7d1dd50218bd2a83a3f5de97812
arc,dev,Mercury_SC_415397,Mercury_SC_415397,True,27f526fde8cf4e5f7847dc07985d0aa5a4ae8a3dbae53168895336cffd435b94
arc,dev,Mercury_7042735,Mercury_7042735,True,21e447d691f028d4b79a544cf14e4ef5108cd4020fa106a444d8406753c224fa
arc,dev,Mercury_SC_400172,Mercury_SC_400172,True,236f0761faf6f800f6fff127d31247c1e76a4a84d5628756350da40b2b9eba31
arc,dev,Mercury_7008120,Mercury_7008120,True,628fe110bdb01d36a038e3d7894eceb7e2687db6130c83ce9fc88e5c22941e41
arc,dev,Mercury_7267995,Mercury_7267995,True,4f09d710bdde752c695c9536d1e311f2ce8130ae51a62a231795a1252baa3c34
arc,dev,Mercury_7038133,Mercury_7038133,True,a12130f52f2ed6b11e8b4cccf14acd82651da7f62dcc32bcd3940d6b911508dd
arc,dev,Mercury_7026443,Mercury_7026443,True,7224bc86974e4cf7a18e11a1e2b43393be8ac79c05c85a9629ba942085412097
arc,dev,Mercury_7099103,Mercury_7099103,True,c44579d7831536edc50b0d2d47411356ea73fa74f780a867f998e81eb3c47ea6
arc,dev,Mercury_7207620,Mercury_7207620,True,b99f0de71b8ab44d183165fd68f3d10aeac09b7fcfafe3a38c2a08424f459c7b
arc,dev,NCEOGA_2013_5_43,NCEOGA_2013_5_43,True,df0d26af703c150be823131087075bd4040fbd4d068711216a54233fb4e70170
arc,dev,Mercury_7166180,Mercury_7166180,True,4e113a13d57cf54d9270c98d8fa77441c8ce7299f8948e82b37ddf3797930f4b
arc,dev,Mercury_7168123,Mercury_7168123,True,7ebe309b46e318680d394ce0ee3fe3447434672fca6d1baad9b3e3d44947f177
arc,dev,MCAS_2012_8_23636,MCAS_2012_8_23636,True,86774197fbb4a8d987120224d50097b7f6143f1c54787fb388b663f93bcc815b
arc,dev,MCAS_2013_8_29421,MCAS_2013_8_29421,True,6e537aeb43bec60783bc503f2864997c78bb22c813f156c974f69c954b2b6917
arc,dev,Mercury_400397,Mercury_400397,True,efea48dceff3eb311676a553a39c8f4b6680fe52cde20a277d909b3044b92ff4
arc,dev,Mercury_184013,Mercury_184013,True,ac3c63063c89062e0b7e1155b9146d15130d14802dd6737985b1f283d80893c0
arc,dev,MDSA_2007_8_15,MDSA_2007_8_15,True,a098fd3a803c4e7a076219902257a85ee95c3559edc38850de04e8f7647537e0
arc,dev,Mercury_SC_401714,Mercury_SC_401714,True,fbc86266e046d8e8ffe52d18ea2be8b067dd9e3bb697a581d8fdc1aaa455cdca
arc,dev,Mercury_7246925,Mercury_7246925,True,27bc993ac6be64d5fac579a3a69d4659b71d3233a93deff90f7f1aea7895900e
arc,dev,Mercury_400905,Mercury_400905,True,a41818623c79b61582fbe6747982749d3add40cec7af9284c0309a7a0ad94b2f
arc,dev,Mercury_7131828,Mercury_7131828,True,3bc0b72cf8a698ad9068fb00c61fe7c7c934db0b032e847bc751d8f5cd18662f
arc,dev,Mercury_7166530,Mercury_7166530,True,ca908398f7d97210a1ff95a0c5f0c2f591bf78a6f4e374d4c03c10da608f7d74
arc,dev,Mercury_7074865,Mercury_7074865,True,cd34dbbbb8564752bc1abbc2d544f267777bcfe56abfcbaa23343fd87846550a
arc,dev,Mercury_7246995,Mercury_7246995,True,9ae5bb6b5ecd983e7ba80945d9ab773651574c4d24d95d3d6779ab75da10a95a
arc,dev,TIMSS_2011_8_pg63,TIMSS_2011_8_pg63,True,d9c108abf7b7700d5a9fc46615583b6fc6407e1cfb81d4eece73ae388e1bba10
arc,dev,Mercury_SC_400612,Mercury_SC_400612,True,9c756eac4a6fb4a9398a91c807cc51fc4afe1c9acbcb92dff55ce9fcf239ceea
arc,dev,MEA_2016_5_7,MEA_2016_5_7,True,64be487d57a47c5a19c3e9d503f6446f19b5f886d3ec74a0c3640e132a7ba248
arc,dev,ACTAAP_2011_5_3,ACTAAP_2011_5_3,True,7ac31e1e1ba3916a51b464af7c6b3375494f9b87b33c969521751b5e986342ac
arc,dev,Mercury_7264023,Mercury_7264023,True,6c84b5d9dc96d1256023055a42ca18d123ed7979da017bbdfbfbc33189c259d9
arc,dev,Mercury_SC_400050,Mercury_SC_400050,True,f0dc4e9c3080e7b47cabbde0e4e91d0f7b65ce6b35f23bd2591228585b8cda81
arc,dev,MCAS_2003_5_31,MCAS_2003_5_31,True,b9357de38a62a2597ebf62857f46adecb9b4dbef267192cd31540729caa5a4e1
arc,dev,Mercury_LBS10399,Mercury_LBS10399,True,9ebb05ebc71373c8e3bbb90828731bd8e27e7d3450a4ee19c22d94bbf9592cd7
arc,dev,Mercury_7090598,Mercury_7090598,True,5bf58ccfe3ea39385c6555811b23586576a9394582d9de82627ad06dd0a400bc
arc,dev,OHAT_2007_5_24,OHAT_2007_5_24,True,24bd4b47d7ff78b6fd7404952b816de6060a7e6a71da72cbc42f876f95a12c38
arc,dev,Mercury_SC_402239,Mercury_SC_402239,True,98baef316ae7cf47efbbb2d443731fb19873aedfe163c274d0243c2c42b91c2a
arc,dev,Mercury_7245088,Mercury_7245088,True,5b287d7f5dbf95a3923b3db2b07b2510a27a8783f29856a9ad6f077db88c083c
arc,dev,Mercury_7082145,Mercury_7082145,True,a8dc59b9f4321327c0a08359f7fb3db5f9f7483a391cb43d6efd37256cc94e44
