group_sha256,representative,id,selected_unique
0676898ed610d19efcdcd13cbe98b45369b95dbfbb7b81078b1ee39fdbde1327,10-903,10-903,True
35589d898c8b8c172b8e57472575022c7d4bb3735b170eb32b141103ec0d0714,10-342,10-342,True
448203963e6835567e6ea38d325ebd7193d17015a57bbc26471697cffb1615b1,9-33,9-33,True
928d2eabf90a060b9db821819b325cd1fd87185b884d664801cc1cd3fc8b44b8,11-258,11-258,True
c8944ab7a5eaa0e24c614d3cc3a693af2883646d88fb75b64c3db624cb32e99c,1413,1413,True
0523b0d3a47ce08d82062c36e5ded9a04d0512ec0643b525c085a7288e9e15dd,13-195,13-195,True
2e4ed4e5ad97212f008a2de8baa4a1de1e2e5c87da08abd2d0b570bb7fe08582,14-922,14-922,True
8178393e802bd0702d3f72b999df92a442ca5ca90187fbac18adc94d81585d33,9-734,9-734,True
4ade4ba828e7b251d17a25572fdbc8f8affa1595710c584936d158198c6f4469,13-91,13-91,True
71f0aa12040292c771f7876699b6173d940aeb757a1abe3db158ae5f5858ef12,14-1366,14-1366,True
dce189b143e1c5fb62763ec2ca24029bd0a27c5b63958d01dbd4d7efdc874e22,12-521,12-521,True
ddc57a7dad25ed4893f19a211470b487938fc86ea71832b0ba86255412882104,11-293,11-293,True
a047685ecf7ebde8a821f7907d5b8600cbb03ea96195910de68ba450186d3869,14-55,14-55,True
e0eb79821d65f63836179e82fa64c22e501dce68cdf2b6db66d95021f7553feb,12-1058,12-1058,True
c4abc270e3f13ee9322e070c79129e1f6b4944513e0605319d5dd98518718863,12-434,12-434,True
08028269c5bc153726266eac895006a19fef62d0d9a0a6f2a4b04d0401352a60,7-795,7-795,True
54b92043bf83bbf97297be26dcd034c8cc5e6ae51d12040dc9f0235df3aadee2,14-1107,14-1107,True
a6853881352a223ef68466b4a0f8c923c00f76f262b033ec4cccd322493a8acd,11-190,11-190,True
240754c83f21af6db3a306d4c038daa6006c4da539c5b1fce04a5b3f93f23813,14-1054,14-1054,True
6007dcf319c9ddb1e8a748632c11288bd2da2547dfe66e9d86c2081d34e7a832,14-1424,14-1424,True
f46e340e39168f9101be1adf39d6384f0aff7828df0031bfbc73f71d28292789,12-179,12-179,True
018024c411605d2b49cc6857ec2ffc565d5ad68cbec94ae3c2bb8efdfabd7793,11-718,11-718,True
34051898c794715adb2ba8c804b7a7023c665e4dc0186044e42721545a877d0e,14-709,14-709,True
a354ccdbb1937f8761b126c16923a12f621b31b916722f8381e09229aeed80e0,834,834,True
140cdee48257ecfd7b77ed5bb9f5dd393c957884404abf120caf52b7e01f8edc,14-557,14-557,True
8031d564a1c73d2768f79f6c5d471f86f4e6429b57e4863621a193ee4168350a,14-573,14-573,True
5dc33bcd19965c2a3e24f3a6cc48426f073f688fd82508b44eb1a33773b0781f,11-471,11-471,True
ff3c98ac6d6e63dd2115129fbbe08936f45bc49c25c9adf47a2305746d24c031,13-1014,13-1014,True
d22681ad2d1cc4ddc003d40c00429a01b6f799030847ebb6a7a842cdfc803567,11-600,11-600,True
33cc701a713c8f5e0cacffb65ad46a0cae8f1e64f6354e98bf856069fc4724e6,7-588,7-588,True
9912d5e14037ab80a1f637ccf9edef40df0d63bb08c7f1ecbea0562eca854000,14-705,14-705,True
1b50538ed3bd1d1d86e7996cb249b5087cb25dc82164c933dae8b085fee2d09a,12-1033,12-1033,True
d5dae2fdb80fc8ce77e3cb9e554d469b3b432be8a6de8e1f9f7ab919d6a09ab0,12-741,12-741,True
f2b38f9036462628653d0919d42229f864e8d0e88239d22d4bbc8af1475f3f7b,7-982,7-982,True
6adebf1cbf5594d1aa7aa2730c7c8ee6dcd2cbf06cd7cd3d3b78222c87c70ea8,13-66,13-66,True
d89ca64efb3d8e5f2f20712aa50c43e96153f06814cc5aed3c10173841616293,12-91,12-91,True
658afc6791c894ee875f0050665cdaa2ba3ccc0980d79f9a2bad46c072a7f0e3,14-53,14-53,True
6495f992a741ca335141dea83283aac78586c4965afc7b9924c00aa2384060d9,14-693,14-693,True
ee86a91d8e57d03c80055b0f56a270a086e9a7732b5640e1362d4e3fddc5ceb9,12-32,12-32,True
9215d6134d2aaf10ab5df3a5eee37605550586b22f44d70f81a47f0a197ffb35,12-1127,12-1127,True
a1517aa7f5bb79f2128d15980747dacc98976f0f5d621133cec98506660ac0c2,12-812,12-812,True
b5635ee33328a88413a629e46b510200c2ca7f369f63a46f47096bb086d6f0c1,13-568,13-568,True
63fed0e1d0cfa050ec0ecb55a96f4ffc005fb42223610d4ef64019306339cc5b,13-204,13-204,True
7f89621f1b98767f05d4bbbf9bc9490a077cda478281d31ea7a490781eeeb7c4,9-568,9-568,True
131e2823ec151b3c1108f49c7aff43e5254e8355b01a41c27b3de65e080a61d0,12-382,12-382,True
e676c4dd8ed136fd3d600492ace17c875efe123d928935b374f0b5a36013396c,10-856,10-856,True
cfd3008cfcc10329e154820b036f0d5816f540da074a8a94f93bcca1d69a46d6,13-296,13-296,True
516de37d926973bfbba570f4eac921f3fb38e664eedbf1a30d5ac6c55a8173f5,1388,1388,True
e7d2499856986e4f9f7e49f5b34a6fcc1d2ea2eb09f1be83f5ce4773ffa04f2b,14-13,14-13,True
236015c3fdf32c38c6927a2dec6f48946d2e8a286842f6540a809b0192662a80,13-587,13-587,True
14245f66de60e326e1316f04f53f30045aceed073be3243d68a69c2359251db0,13-1035,13-1035,True
84e479ef57c85900177274f0210a6a7a63c785cad0dd69f3300822a2ec9b76bf,699,699,True
6ab3ed46d711bc552899f93c342278d2e708fb0c068d9270d17df26e3fcb68b0,10-1040,10-1040,True
d2edbff9d1402f63276a137a235a99c841daf031d41f1139bcf0093ccd230702,10-608,10-608,True
d09aebb98f73366db1766137af9ec719aac7b992e1b0073e5bb5159edd230c84,13-743,13-743,True
a750a352120fd43063ee464e63e5568e1fc5e41667396b2b2c6ca6394330867e,10-50,10-50,True
95e801c2ef784062f3937362a7d88e36f0750e62b1a499831f34b0c2968ff2aa,12-35,12-35,True
5947aec2785581ca880b1e7f96a6e27e32812383502116dd7530ea2a7c412605,13-127,13-127,True
46a710c11c681efe1f982e181e9e3b79d98060b177f84bc0cf79b008f8fe0ee1,14-104,14-104,True
02552b5f43adcd3e5e55c31e13d10a493c9c811de4fbf34ce20c2e7c90edd5ae,1380,1380,True
0b36917fd39913fa1390bb5a093ae2d88c3c785a1fba15641b4e960649240188,14-343,14-343,True
5337d627f0b25572d2cd614f0c7007d380ddf73ceffd90fee5d1b7fe5807491c,14-1418,14-1418,True
87b6acaded22c3e58667124ec5b3cab385178daad957900c1dba30284f7625ad,12-258,12-258,True
f88c205f83c3d0fe68bf198619a61f8198e3631990aba3ff914f812c5b18aa85,13-437,13-437,True
abdcbf7fc918169dfcc4c7161ebe4de4ffc954d13484fc7a8eff33356380ea6e,13-101,13-101,True
ba8a9342226e325652ca2c82d0616e2c29fab41838811d7686d9435434cc803f,11-100,11-100,True
06664187d9759f5da66e59ef9606c1ddd824f9325d78e099712b62950fad7b76,12-574,12-574,True
e2cadd6e46aac8aa73111b54c219c8c929f0cc68f3629220af2ff28cffb7b56a,14-702,14-702,True
7c3c0a9c98de691f8f23ee859b8a52993dd140bdd2f4c16082256e855fd4ce9f,13-294,13-294,True
a8bde29b5b499eee94d990657a02125d626b1aaf8541f0d59194d3090e6fff8f,10-379,10-379,True
5fba7f6e2f5688db2a90ed1c49150e4be21e717e33157b142c61687e5bea0303,12-63,12-63,True
0a9f0b033783afe0a7f3d03f0c26e435aae235e05916fd5aa25cf63f8acbf58c,8-458,8-458,True
ab48d92e3fc1356752f271029505cca6c9b0b44ae226d04c0c8c8fedad46ee54,12-875,12-875,True
b2e4a81dbf9f0d8499c13b2ffd2ae20d383c1da2107279cde3d0fdb6bb873464,8-124,8-124,True
bb3c8cd2f4c8afa292ce369c3cdcc0a573b8858a578e4f38c8514127dd06f6ad,13-434,13-434,True
2ebb1621f66f6997e99cb314df105d272bcc5ee6058667b12c2aa753c6ddfa29,13-98,13-98,True
1b745bccf273140095b05c3176b25b0f6cfed3e6849c0da90c38adfcb90b9e6b,13-624,13-624,True
cc12438da4c00a281780ca196de63889ddd58f9432cacf2efde27b3a6e07836d,10-159,10-159,True
b0a8fc813aae0929d0a869946e8facc6525426d9831c1f6823e469b26a0b560e,9-178,9-178,True
4fb7c8678438d128a30e038353f26baf19c6823a66918bba5a03c4c71c9003b0,12-1003,12-1003,True
f95a479c41f76128c7c010b4ffcb07122a811ed255a0c628e67de6fd6dbb0a39,8-208,8-208,True
c54ded0515bbcab7f6de6c19cebc8f1fe6704a18aecd0f9401248d71d2a12521,13-754,13-754,True
391ca2f9dd15f76e4244c2089bfe3ea0771d58e57b837cceb372d92e68f832ef,13-637,13-637,True
af96bcae0b5970f16ed93fb8a5b5871db0f976b0a30c7c95982c903386e62796,13-773,13-773,True
717fb5ba4049a12bf78301dece64f0d943dbb932391b14698b3b1f32a42eb7a5,13-12,13-12,True
4cc06ecc435d37be9bc14a57b7fe16848782ab280e458ac796c64157f95a9307,13-1006,13-1006,True
d5e45767088f10f43f3815a3bd24c863de0417ebe540edfc41749f8492915f17,13-930,13-930,True
7500b2134ce2177050978f89b1d2ca772de0e8264698d04cdaf243389c9572d2,13-614,13-614,True
de5cbe63bf8c64a91ff378e7b918f17c30ee6a8b9e701394494e6bd0d338b750,13-474,13-474,True
4ddfc8c7f4fd0e07729f8b6c6a6ab5a644a8bc556964416d24419e2c60dc7d80,13-108,13-108,True
9f9974ecd7d6ac12972019937ceeee99113848a4b8685c18558e7524c6cf2ac2,13-969,13-969,True
c0e132a6eb6a8822220c944b0a35e7ef4c04b0c270b07eb45f543bdf372f8c53,8-78,8-78,True
f483169372987c4177f07ce9b37a15dc43e0151b465d14bd6af36c15dae66bfe,10-70,10-70,True
ce9d1997ba9ba1fed47d7bc1ffc2844dd1fb36211215e98cca5c0331ec66ccf3,8-30,8-30,True
48dc02153bd40d2e37b5c571680c9a78adab1e48cf192a1fe7e9478a4d21181e,12-36,12-36,True
c527fa2eabf9c5c14efad6f9e96d89a1807154c612be3b147d68f002af492f7e,10-479,10-479,True
342913d8e70ac3146a38e96a01ace862de5dfff67cbc5f2347169778ba16fe6e,9-1080,9-1080,True
7977c14c61a0ba9f3012de560dfd05e2cb23a49c4c111f4cd98f529dfa1d3536,8-286,8-286,True
669dd6745c8cbe42ab93d88167419dbe921e0e2200fc0978179b45e41232d9e7,10-744,10-744,True
97e87cb781b662e0c3b8698ab1b460370efdbcac78065003fc92036b3ef5405b,12-602,12-602,True
899ebac4ba75c19f959a089ad1237e4c2a73660e55a94d2344412708ba7947af,13-320,13-320,True
309a121a6ef3b99dc70d2eadef7c573b9f90289f4893641944543cac5427df6c,9-262,9-262,True
6aa3a58310e0ed87ad0f55607e0e1f9124b57c6ffa4967a0a3355bc878e2af38,9-854,9-854,True
f2482589b2c24631d956dd4be042daa29865d83eb8bc19fa004db65693c729ee,10-1093,10-1093,True
9d609cd8c55287e89d1d82d81f57976c8b351ac6382948defca22eeeffe527a8,10-1048,10-1048,True
9c4aa5438e1eba5ee935ce4c2b23cdd9b35fb7442d3007faec928cc723390762,9-439,9-439,True
4a3ae1d1d65dc11c470add3b446092ad4873dd4b18f50ade81d96e92abd2f59d,8-103,8-103,True
92de9ce356f78abb75cde08d623ddd7c8f7d67fd48cc77365a24bcaba7da0a0f,9-87,9-87,True
6f228d2467e8f537e1a2099b71c77d8449ce0f6a95a0386afe3711fad80f7ae9,9-140,9-140,True
a64b5eb6eff3e7018dcc0843f63ce2f55cf5b5bcb16c482eea7e669c112b6b16,14-473,14-473,True
faac2e9e60679dba728a622d2f2cb1651e580728d4acc4a437a918e51eac088b,12-578,12-578,True
80d6df98852ee3d8ea53498ff0825471a428a7cbd9f22bfe803de38d51182256,558,558,True
1c6a9cf37bebde4e551f763ebbd80273a4e93f09ac402d079be6d24301bbc097,9-209,9-209,True
a01e43e0115defe6a736556ac4cc2a68be052db0d6969544e00074744756c342,13-154,13-154,True
57d3b7fcca1c485c3f5404035d333724ad3b48b9946238244e0fff49950b358e,14-997,14-997,True
880e2039152a0d795a5af4675c9bd524495ad96fdf8817eb5634c52b3295cfae,14-140,14-140,True
7546131060be6b1ec0c1cba8ebc10a3f1880a6e0a718d468a22ca1ef7114e40a,9-5,9-5,True
ee1900c7b3d8d2be72e948efa94e953876d817be4b07878dd5519325b744378d,10-400,10-400,True
7bda206d0a002b288ae593335c097b2d2f33246fa8a6fe49c2c41676c0cc4fb7,13-567,13-567,True
3921c63a84e5dea07d3b7d6be98b85f41d45401aaf398692832c68d2f9046a35,9-171,9-171,True
f5c384fa222fad09d357be99ad77c6cb3bf4979a3b65fd547f00f38e63a7a7a9,13-340,13-340,True
2dca699bdedd3e75d04a62336b67486f51ef32930c4db644cb773699fbff2c00,13-26,13-26,True
6f24fecc964bb20122747376337a8da1594929180978f0ee1d861af7a331bf17,13-468,13-468,True
60dc39a9d7386473e93c74087312ee2c383929140055524aab749f843e081abb,967,967,True
9d30ae89d31b83e110e4bfffcce06c95b5bb6e38872c25c3d1bac7e9a5572165,10-666,10-666,True
e70fcb99a0adae9f8b9e24e522d33038ce95b3f87ab1d04ab2da8dc03bec3e3d,9-923,9-923,True
5b623f123729d695ef32edf27ee42d5966c20c59f370829c0dbf77cca912c370,1878,1878,True
4a2be2f4e4266559a68f0c8b90126925a3fc89241d0ca374a29cdf9e411da6d1,14-1118,14-1118,True
78c4eac874c25032068ba4487ead2ff0aea6eca6c186357f240a562bf4ee22b7,9-742,9-742,True
43dbfbd04795555c951323364669f4dfc52e52391856db7c11d37679f814f839,13-284,13-284,True
97a70436860d37d9d0505a3e797e46b59eb1998761555c5e634cc27b12aa3a6e,13-362,13-362,True
51374e18a2a4f8db8f404ff9c0fa43cf48cf08d1ab54b174db9b0efe8f159c52,13-822,13-822,True
faccdf141dbff451e5e98fed9f3068b268134b9756ef24ca181098b6178530cf,13-765,13-765,True
f3a8278d7e4646f6d9f5bda872728abf02ccaccbb6249bd50117466620daced8,14-1485,14-1485,True
89698f47ced3f00c72b53644a4394dfa1f52c62c1d5aac323d18e73b5bb57895,12-1001,12-1001,True
201776f7497f49f313d925ee7795d3ef04fe42a4bb03cba43f24fffc16369ba5,14-90,14-90,True
c86f8c566621fa726840298278846cbd99a36c0f2e44dff8eff6844f9ec56e63,12-460,12-460,True
ec277f6ff4a589c43f123cef565c15e16444ce0b42d35a9cd0812281cb398a5c,9-649,9-649,True
bd00ac0426ffed4cfb7580e508456fcb59ba231f511e43c7c2de4e922bf1d183,10-778,10-778,True
09f4eb8b9ffb0cfaaab2b8365c0e1cbcee54f5518dbe0f2eac28a1414227fa47,14-1064,14-1064,True
a12cabeffadd83a850dfd872834e2730fd2735ffb63c62f1494145a7d1b3527a,13-487,13-487,True
5c481ed80c96cf5f36717332ecd6a1dbde9775a5211876f4d5c914f0cd27c415,13-319,13-319,True
0eac6a11d74bbd05e1ce636d8e04d0572652a103d11ee61675b574b32b2c3e98,9-769,9-769,True
8fcbd972c838d173420dcc31047b20eb65fc0929e22dec8daac3aef66d163a24,14-399,14-399,True
8be014c4cb4a4d0be75529bf55868d0321c1e7476e4f1a33902a918e49944b2e,8-301,8-301,True
44b56244f4baedbd799fe2fa0117816487bc9acfca19c966c0f0c6b8ec85f40d,14-670,14-670,True
bb60462198ec45452cd6d786dd5b510a63e6c8ae209b2ce19a738a2f2301ee91,13-950,13-950,True
852d4a94d291f6a69dcce1766e581801725c1f11bff9f8c5d38fefa10595ee90,14-1501,14-1501,True
db848c925049e386a17c94712eec573850361341937f0a96c0ce403eb8e04a72,12-1107,12-1107,True
18191ab5345120b2e6b312bfcec5fe4fdc876945ce347997b92086e96eb34f67,14-625,14-625,True
bfac9123285c51e6038787d2edfaceae9eae83d13f8acc2bb59fd70745ce02b2,13-712,13-712,True
6c9a590cef6278cd84fbf9e51512193a3db92d5481b107f368031680db2158ff,10-345,10-345,True
caca7fdfa58767300039b56bb58d7f1123941fd3d7c495eac9724698be3ceca1,10-534,10-534,True
c13e17802afec505854ec7f61daae43330c1c0be0d388b830e2af8ed4799f28e,13-510,13-510,True
21038d2c260e305d2f3fe5ab77dfa609ff2a2f25547ea77e51a1d10bfc2b6854,14-951,14-951,True
b56cfe68d68cb691a235d004c5fc899a6aa9e691e6c0500eee915f4c46e33c39,13-329,13-329,True
7f95c3063758c37613f49bb31e84f48598dc7e0ee2be832945ff33b1afb125fe,9-1072,9-1072,True
d5cbaa29973f844c21fa8605e12074cf934ff9187fed8174e737d035a44dc28a,12-1171,12-1171,True
0bc5072e375055a752b0364841e283060172e678df17f32858164eb61cf2d3d6,9-465,9-465,True
525ca43544bef5493865cac8aa53b8430ab30600ef08eb14f3d86a7c3dc2e20f,13-455,13-455,True
20b19f6633ed640602a69a175ef1a0ba4780898d8cf1f2e6563fd62ad0fa4475,12-1149,12-1149,True
73df3721bfbd0347b358cee42d46c12c19368cb84234012eb46e16a1f5ca7861,12-350,12-350,True
54928f57e10f9b1688b2b37ac47a51468567c923ebeaa69f4bb4953637b7f3ca,14-1359,14-1359,True
ad595cefd925d34e2612fbf355fdca9599aaaa7d29d0614357a9bce79dc69eaf,12-800,12-800,True
c0a9fbc01dd20e2a3d2616b1e838a2ce0461d36e5a7bae1f4a55137843cb377b,12-512,12-512,True
8e85a07919f3066a444dc820b4407e91b7d332fd59d75cc4594c10b51fa6d8f9,12-724,12-724,True
ee122c397242ffc5b0ef44cf61eca45975fcc5281048022c518fb2e74f86afb9,12-649,12-649,True
9d9443d74142f2a3e09ec4e437baed7c856ce06fca0343b744907ae3e5ddd076,9-219,9-219,True
cf615aa67b5bccb6a4adfb18e0254979a55b0c12f0bc50fe4126916e15b6630e,13-585,13-585,True
24385030038840605403fceceae02acac1ea6650de40f1f7dd030d5426ff30c7,13-63,13-63,True
a20375e3cafb25a4cb62384d8b6ee270185d38c6e0be3c7dedffe7c4bfeae0bc,12-1176,12-1176,True
55151af943c8c4db043b11e9af66e343a813323853062e637f78a4cd1870f97a,9-166,9-166,True
6940ab0eb2fe9ef7828340ad4d62cac82222214080fc7ce22f090eba1d1582ca,12-445,12-445,True
931610a59e16d26636d11bbbbd05d2e05a5780b14e78dedfd5903b7a3165af01,8-407,8-407,True
5fddf2092e6c8e1b638a492f576ff1f92105ae17699f87725acadeb79bc24a84,9-467,9-467,True
b58943ca2790ed16edff80b054b67305d77df493a5c42d3c1342964a8a922f47,12-778,12-778,True
1a6c103f335348ccfe7dae640ef57276a20749a68445bfe4b833802cda74d9f2,9-417,9-417,True
97f5189d1c310d81b8fc1602162003b4e4557f59c19a920170c8247bbe3cc77e,8-120,8-120,True
4671fb7c0cd6b6fb69c9cf864da68a541cd067554ed202f3d0afc8e11adbadb0,12-915,12-915,True
185d9369657e62150a060b009e22865aea8c180ea50fc9a43f258672ce6ec767,9-494,9-494,True
9a3c560a3350872a5da9bd3c46db37450418e3ae69fb66556a2811cd4cac55f8,13-891,13-891,True
74dc378c990f39979bc35f24760127f45f64fae0ee6bce3633c2591844f945ff,12-1012,12-1012,True
9e71fe10ebd6461292536471b5b65574b00caf2b33fd22fe0ff9ff15d23f0a47,13-747,13-747,True
5432374fd7cd3a397b3b50d7dd9f68ade094c9096fed65d5a8f351d96a157882,13-513,13-513,True
ca0bec0b7480014726b487c045e81f387fca2c76fe46115c93143860b20448dd,13-23,13-23,True
3397d3724ff4ba5716689cf81079b30dbba85f41ef7033e9f6abbf31b7ad8dbd,8-432,8-432,True
217807680c9b94f881a91b6425bd5a42981f1700b175fbd9193591a9f42cc6f9,8-215,8-215,True
16fb07029d417c3c92a4f995a32ca8e5331d9a051cb91aed65f483b28408c928,9-556,9-556,True
dcc6c2ec74a89dff834d09653326320635177d064872016cec9e85341088ea82,12-903,12-903,True
c8b82d088c514077e16d7308ea849459f34f1a13bca96ac104c464fa8a871225,13-787,13-787,True
9093f13f6d02f6495476a1ea305b732141250434a209b07862cb14c47a089028,12-216,12-216,True
180d4137ff4ef58a357349207f74bcb86a632d506910e12eb05de730410f3585,13-1028,13-1028,True
6971c0f67e13dbf8c80707b2e5dfb1ed991ce0025350fff5f3a44169f111a438,14-645,14-645,True
66dcf21a4f0feec1b5331a7af6c82446c2876731cbc8012422b05fcfff4201c0,13-519,13-519,True
585f36920747d2ae4525b644c7ec3d84b96b7ef66caad1458c9d7508544c174b,9-968,9-968,True
f076c3d42bfba33ccdd6673e4acba62b4399ab5c1c96d34e27eb78f2d07adf3e,13-786,13-786,True
65a72ffc4b94a6c25aec0d4a88460bc5a305c8eeabc40b15270222d84723ca11,14-905,14-905,True
786e9147cc864775088b679ed96c6c85f8f473f22b78914b76b08319eff0263f,14-1289,14-1289,True
ab1320e3b7985aa27c1be6d39b08f6d495fbb9948b8ae201f79b74eb3bc94696,8-252,8-252,True
0b01b27b24f527066ed4068ab004b53559e9836d044907d5433244fa02aad4e0,9-650,9-650,True
c586e74dcda08fe0a111a0315d9e075690a8433573cf5d765a14923c344a5339,12-870,12-870,True
ab604f78f14b5af517be2890ada2a71b8a43d39d98a0cf06455f9fbded149997,12-1139,12-1139,True
44fa782a5ac0a08ee1690a8d0d0095a23b6ffcacf32a9fefb171741d3eb2c0e1,14-538,14-538,True
60246403be6624dc768b6d27057c0124340dfe4d840c0eb635c460dac05cbc19,13-350,13-350,True
0e209198683ae931255de8b0dcae29a113b9a802006ddcee8e78f2721947be4e,13-370,13-370,True
6acb9b292dba599bb98c7d0cb5ab07e1016781ee5bb0f257089f2ef0d9c5b55f,9-495,9-495,True
250bba8b61c82665bc7e75014962c1413485cf449c11d7db0be2fe58fb81af5b,12-742,12-742,True
820a17ef8e78a7a3ed8c9e4877c6cb4ac176bdbe435835aad689b55df455d45e,13-527,13-527,True
0444d8eafe57976ddaf6d981e436216721a3614cdee81147aeae4104d3aa9607,9-613,9-613,True
9045bd66ceda858aac6abf5ea7d1f45903f9dd8e02529b00c7cac69f063e6a48,9-415,9-415,True
2e1156d904733c34ada4eda3fbb7057ac7a0057ef3aa71e68138e4e3ad61d7fa,12-711,12-711,True
3b63e2cca2eb67b7959d9c00472eb7d886d6fee37531ad90ae1bc4530e146c9e,10-220,10-220,True
84b8fa942c41fd4ea7913db7b1e80416aaedb157677e931209dc14efe5a318a5,12-1053,12-1053,True
f417ad756005318e77c67628205b5022adf7150c58368212c4333f24259f6e4d,9-635,9-635,True
fbed089fa848f98e35d9b265005f8d719ecb06fd15e38f2fc7958ca042c5ba96,13-594,13-594,True
5c923edd3ea9cc000e525e2908b2ab978f67d64b3ab20a288c79ad460c8ef5bd,12-218,12-218,True
4c1399ff10b21ab1a809829ab08ca795263efd5e2fb117fba5aa0a9eed74dd3a,13-833,13-833,True
7c7deb6197906e0b51bf55fc4750b02086ca76f87c70a2921e10f503ed60f902,10-934,10-934,True
04b497c9a1c586d68a0c83df9d45b31729269bceb1a5067f27066bc02c7428c2,14-1372,14-1372,True
b88592e4690147b79c29278b5d192fc4026481472e5fec65a80b2d2412acd675,10-933,10-933,True
4de4df25e659db77bb2bad77c3ce4aa52eb97858f690aa69aa45d286c24e44cc,13-705,13-705,True
eb6be7bea3e505bcf224b71e53cd84fedf510acd16afff2747a317c11703904f,13-65,13-65,True
e7c8592a6eedebad826fd80fc0d016756ce204e98ebd7db92d6132739b38da21,13-405,13-405,True
f6304e462da49dbc55d7bc23caa7dee30e0e01d0053f556212071f44fae528be,13-166,13-166,True
fc760d9bffcfa41fcbc175b751495061d042728e1c7954072594d52fa1a60024,9-601,9-601,True
a6a8b7d2f5b707659dcabdc099a193afa509d757498f67061817044b858518b0,13-766,13-766,True
dedd18e4ea7e14a1708df87cc5f5183a4eee1e1a55a739ba77bb3b9ea069f4c6,7-51,7-51,True
79128f15c861765d7e0fb0792f0dddc3c8687bc9fc041f6915faa1e22b7226a1,10-446,10-446,True
621103168eb158b3ec168e73de5d5da1964f50836f20fc11a271a7fc95557a59,12-311,12-311,True
187ea9b389f49545bb7246870932b83b1459930d3644c08cea508130c1ef954a,14-177,14-177,True
17db4e27b4ab7bb0dbd72e1a89e96a2ad0cbf2e2a0a815da91d75b3472a485e9,13-253,13-253,True
3e66ec63e71a98eea62ff576d62020e5162c6cc18bf736340a5f695f16e5775b,8-462,8-462,True
2119ad7daef74c76ef9a9b317c825d3bbbfba1693d6895d25d736d177a97112c,14-616,14-616,True
d5705067058d3b5fdb8fb3e97b271cf55b80d55b6072f1788aefa477b83fbfd5,9-1176,9-1176,True
a7986c4c1b2594328e3fd8ddfb98da3fd30d5bf4d756a8e8361addf3b7daf26b,12-173,12-173,True
1d3d13b05a0f7358f5c91281786cb70c3f51d14780ed44cef8a35ad15ffb5f0a,12-394,12-394,True
5fdc8aa27b627df6b85a4d18aa5bd3e7d523b3bd55e22ae03e25e73f62a568c6,13-736,13-736,True
d7470326beb68bc80510dd9779fe54ef11f7d40959fbba36fb2edd12893db514,10-156,10-156,True
f1238848714111edb30c9bc99c0fc1e4fa59111fa965a47ec67905d5ba2e262b,13-327,13-327,True
acaca0de7c78f9f22031307d085401d485de6de636c2bae6f70c7b88d7813267,13-926,13-926,True
547a3f471192472190082ae2a3bbf0e53c4278f23cdb4f204a0b424f778c5de1,13-241,13-241,True
a02ac305b57fa66bcc6ab0497814fab47ae890c56baa33d81960b5e59a4bb06f,10-449,10-449,True
1ce2c8be8f7bec6675526f2c83a187120e519596936df482a2e967cf2c10a745,13-305,13-305,True
14c10e7c694a245117cf5d3437eb8da331ef7df2bf65ace9643e7feebe7a44c2,14-578,14-578,True
84d439ca3d6f1576910c778bfdf5b218bd91f9996303a9c3ccfab26ec52d7383,13-782,13-782,True
2f97368511c978ecb58916f007ea56b4cdad57d6d442eb0ccf6e204dfcbde1f7,14-842,14-842,True
8921fc1cb98351576a136b75c8e66b08828d4f761f792eaae4bb9cfeccabb6ae,13-338,13-338,True
e62787aa34fc8ea3302102d7de3c2949ea9a6c3925d43d8641d98e2ca61f5b33,14-1326,14-1326,True
94db3356859e8d1f235e58f78c5c0f31086ac9bd6d41473ee46ab0c16a88b595,10-493,10-493,True
98821fe2b8d82f5357a6f8e3cbb3a9fc3a87d69ffe8f4f49d7b36b813950b5b0,13-480,13-480,True
4b7d67871878c884c59adeab25c9ef69910e45ffc4972c917ff51bef39bab35a,10-486,10-486,True
dacc0a1d4aef4fb2e405423589bb0891c96e495063d3a910515bcdc75fe54651,12-566,12-566,True
98cb2c773b4dc69575cf62af36ff0c5d57cbdab80fef421821d8230fe2f0c5d4,9-1158,9-1158,True
46cba4245cc08e4f4ce05a14530b96951f66c0622c5e84f1f4fa238d20a01c77,13-97,13-97,True
72ab82bb474c2fac61d8922ca1693c06d8f6cb9bf35a20b3e725715bbc68c3bb,13-654,13-654,True
a5ed6449f594bb0efb83a0fb5790e87af98274b8176e81d4907623f1ab6a831a,8-413,8-413,True
02b08a8afedee109d69d53859286ceacbb9c594020da8c71bc261b91988ac16e,12-131,12-131,True
8d6d2318f4aba630255e3621fc121fa4d3c53fac3cf89f0bc98fe3ef2aaa0dd8,13-814,13-814,True
68bf87b437b99074dcab73c1a465a98d9f5ca987d41cbfb50f28eaac2efe5cc3,9-880,9-880,True
9264fc38e86d4aa96911b9706320a9f07d58a1ede10d3e7e178afc9ac9cfdff4,8-405,8-405,True
b8e84a9de516c311268451c3bf3c8f1afdc62e7b4ec9325544c7830976996518,14-1385,14-1385,True
f95d1b36aefa1c602dfa38cb58df2fdde597ed85850b5edb6a6cbf70fb0a848b,10-1003,10-1003,True
daf70d8a1e9b0e350e94805f23b728d442779a84327b1cccc9effd04f1d0ce45,13-233,13-233,True
ab1423c1fdf859fc60c2183fa25b6a2491f0498da5c45cd8e269030087cf5f2e,14-673,14-673,True
